Game_ID,Words,Color,Category,Options,Prompt,Correct_Answer,Response,Probabilities,Correct
20,"['BROWN', 'DUKE', 'HOWARD', 'RICE']",blue,UNIVERSITIES,"['RYE', 'BARLEY', 'OAT', 'EARL', 'BARON', 'BONG', 'KING', 'LEE', 'FORD', 'PRINCE', 'SPELT', 'STONE']","['BROWN', 'DUKE', 'HOWARD']",RICE,EARL,0.24488540714486523,False
20,"['BONG', 'FORD', 'LEE', 'STONE']",purple,BEST DIRECTOR OSCAR WINNERS,"['BROWN', 'RYE', 'HOWARD', 'BARLEY', 'OAT', 'EARL', 'BARON', 'KING', 'RICE', 'PRINCE', 'SPELT', 'DUKE']","['BONG', 'FORD', 'LEE']",STONE,LEE,0.28906085567228623,False
21,"['JAZZ', 'POP', 'PUNK', 'RAP']",yellow,MUSIC GENRES,"['CHROME', 'JO', 'BABY', 'WAYNE', 'AMY', 'MEG', 'OPERA', 'JON', 'SAFARI', 'EDGE', 'KIM', 'BETH']","['JAZZ', 'POP', 'PUNK']",RAP,OPERA,0.8799180347524539,False
21,"['CHROME', 'EDGE', 'OPERA', 'SAFARI']",green,WEB BROWSERS,"['PUNK', 'JAZZ', 'JO', 'BABY', 'WAYNE', 'RAP', 'AMY', 'MEG', 'POP', 'JON', 'KIM', 'BETH']","['CHROME', 'EDGE', 'OPERA']",SAFARI,POP,0.48136829799995,False
21,"['AMY', 'BETH', 'JO', 'MEG']",blue,“LITTLE WOMEN” SISTERS,"['PUNK', 'CHROME', 'JAZZ', 'BABY', 'WAYNE', 'RAP', 'OPERA', 'POP', 'JON', 'SAFARI', 'EDGE', 'KIM']","['AMY', 'BETH', 'JO']",MEG,JON,0.7395358295036287,False
21,"['BABY', 'JON', 'KIM', 'WAYNE']",purple,LIL ___ RAPPERS,"['PUNK', 'CHROME', 'JAZZ', 'JO', 'RAP', 'AMY', 'MEG', 'OPERA', 'POP', 'SAFARI', 'EDGE', 'BETH']","['BABY', 'JON', 'KIM']",WAYNE,AMY,0.39851915357686823,False
22,"['BOXER', 'DALMATIAN', 'HUSKY', 'POODLE']",yellow,DOG BREEDS,"['BARRIER', 'MUZZLE', 'TRUNK', 'WAVE', 'SNOUT', 'STOP', 'ASLEEP', 'YIELD', 'BITE', 'DETOUR', 'SLOW', 'BEAK']","['BOXER', 'DALMATIAN', 'HUSKY']",POODLE,MUZZLE,0.4781744045720974,False
22,"['BEAK', 'MUZZLE', 'SNOUT', 'TRUNK']",green,ANIMAL NOSES,"['BARRIER', 'DALMATIAN', 'BOXER', 'WAVE', 'STOP', 'POODLE', 'ASLEEP', 'YIELD', 'BITE', 'DETOUR', 'SLOW', 'HUSKY']","['BEAK', 'MUZZLE', 'SNOUT']",TRUNK,BITE,0.989061638055446,False
22,"['DETOUR', 'SLOW', 'STOP', 'YIELD']",blue,TRAFFIC SIGNS,"['BARRIER', 'DALMATIAN', 'BOXER', 'MUZZLE', 'TRUNK', 'WAVE', 'SNOUT', 'POODLE', 'ASLEEP', 'BITE', 'HUSKY', 'BEAK']","['DETOUR', 'SLOW', 'STOP']",YIELD,BARRIER,0.9548460029397188,False
22,"['ASLEEP', 'BARRIER', 'BITE', 'WAVE']",purple,SOUND ___,"['DALMATIAN', 'BOXER', 'MUZZLE', 'TRUNK', 'SNOUT', 'STOP', 'POODLE', 'YIELD', 'DETOUR', 'SLOW', 'HUSKY', 'BEAK']","['ASLEEP', 'BARRIER', 'BITE']",WAVE,MUZZLE,0.8652833710423711,False
23,"['BEACH BOY', 'BEATLE', 'BYRD', 'MONKEE']",yellow,60’s BAND MEMBERS,"['MACARENA', 'VOGUE', 'WEBSITE', 'FORTUNE', 'ROLLING STONE', 'MASHED POTATO', 'DOUGIE', 'SAUSAGE', 'TWIST', 'WIRED', 'CHAIN', 'GOLF COURSE']","['BEACH BOY', 'BEATLE', 'BYRD']",MONKEE,ROLLING STONE,0.4933019272872025,False
23,"['DOUGIE', 'MACARENA', 'MASHED POTATO', 'TWIST']",green,DANCE FADS,"['BEACH BOY', 'VOGUE', 'WEBSITE', 'FORTUNE', 'ROLLING STONE', 'BEATLE', 'SAUSAGE', 'BYRD', 'WIRED', 'CHAIN', 'MONKEE', 'GOLF COURSE']","['DOUGIE', 'MACARENA', 'MASHED POTATO']",TWIST,MONKEE,0.7857643504103087,False
23,"['FORTUNE', 'ROLLING STONE', 'VOGUE', 'WIRED']",blue,MAGAZINES,"['BEACH BOY', 'MACARENA', 'WEBSITE', 'BEATLE', 'MASHED POTATO', 'DOUGIE', 'SAUSAGE', 'TWIST', 'BYRD', 'CHAIN', 'MONKEE', 'GOLF COURSE']","['FORTUNE', 'ROLLING STONE', 'VOGUE']",WIRED,WEBSITE,0.46326971758772206,False
23,"['CHAIN', 'GOLF COURSE', 'SAUSAGE', 'WEBSITE']",purple,THINGS WITH LINKS,"['BEACH BOY', 'MACARENA', 'VOGUE', 'FORTUNE', 'ROLLING STONE', 'BEATLE', 'MASHED POTATO', 'DOUGIE', 'TWIST', 'BYRD', 'WIRED', 'MONKEE']","['CHAIN', 'GOLF COURSE', 'SAUSAGE']",WEBSITE,WIRED,0.5659238228937722,False
24,"['BOUNTY', 'CRUNCH', 'HEATH', 'MILKY WAY']",yellow,CANDY BARS,"['BLINK', 'ANVIL', 'STIRRUP', 'COCHLEA', 'GENESIS', 'SWITCH', 'HAMMER', 'U', 'SUM', 'DREAMCAST', 'MAROON', 'WII']","['BOUNTY', 'CRUNCH', 'HEATH']",MILKY WAY,CRUNCH,0.6432385709320355,False
24,"['DREAMCAST', 'GENESIS', 'SWITCH', 'WII']",green,VIDEO GAME CONSOLES,"['BOUNTY', 'BLINK', 'ANVIL', 'MILKY WAY', 'STIRRUP', 'COCHLEA', 'CRUNCH', 'HAMMER', 'U', 'HEATH', 'SUM', 'MAROON']","['DREAMCAST', 'GENESIS', 'SWITCH']",WII,MAROON,0.4183797377819019,False
24,"['ANVIL', 'COCHLEA', 'HAMMER', 'STIRRUP']",blue,EAR PARTS,"['BOUNTY', 'BLINK', 'MILKY WAY', 'GENESIS', 'SWITCH', 'CRUNCH', 'U', 'HEATH', 'SUM', 'DREAMCAST', 'MAROON', 'WII']","['ANVIL', 'COCHLEA', 'HAMMER']",STIRRUP,CRUNCH,0.7171992685712266,False
24,"['BLINK', 'MAROON', 'SUM', 'U']",purple,BAND NAMES MINUS NUMBERS,"['BOUNTY', 'ANVIL', 'MILKY WAY', 'STIRRUP', 'COCHLEA', 'GENESIS', 'SWITCH', 'CRUNCH', 'HAMMER', 'HEATH', 'DREAMCAST', 'WII']","['BLINK', 'MAROON', 'SUM']",U,SWITCH,0.574682883997088,False
25,"['CHEESECAKE', 'FLAN', 'MOUSSE', 'TIRAMISU']",yellow,DESSERTS,"['NARWHAL', 'ELEPHANT', 'HANDLEBAR', 'FUDGE', 'WARTHOG', 'SHOOT', 'HECK', 'WALRUS', 'DARN', 'HORSESHOE', 'HIPPO', 'PENCIL']","['CHEESECAKE', 'FLAN', 'MOUSSE']",TIRAMISU,FUDGE,0.9958544344011211,False
25,"['DARN', 'FUDGE', 'HECK', 'SHOOT']",green,MILD OATHS,"['NARWHAL', 'ELEPHANT', 'HANDLEBAR', 'WARTHOG', 'MOUSSE', 'TIRAMISU', 'WALRUS', 'FLAN', 'CHEESECAKE', 'HORSESHOE', 'HIPPO', 'PENCIL']","['DARN', 'FUDGE', 'HECK']",SHOOT,FLAN,0.4807633717012852,False
25,"['ELEPHANT', 'HIPPO', 'NARWHAL', 'WARTHOG']",blue,ANIMALS WITH TUSKS,"['HANDLEBAR', 'FUDGE', 'MOUSSE', 'SHOOT', 'HECK', 'TIRAMISU', 'WALRUS', 'FLAN', 'CHEESECAKE', 'DARN', 'HORSESHOE', 'PENCIL']","['ELEPHANT', 'HIPPO', 'NARWHAL']",WARTHOG,WALRUS,0.9997153646460463,False
25,"['HANDLEBAR', 'HORSESHOE', 'PENCIL', 'WALRUS']",purple,MUSTACHES,"['NARWHAL', 'ELEPHANT', 'FUDGE', 'WARTHOG', 'MOUSSE', 'SHOOT', 'HECK', 'TIRAMISU', 'FLAN', 'CHEESECAKE', 'DARN', 'HIPPO']","['HANDLEBAR', 'HORSESHOE', 'PENCIL']",WALRUS,SHOOT,0.6883023324549813,False
26,"['DENMARK', 'GREECE', 'POLAND', 'PORTUGAL']",yellow,EUROPEAN COUNTRIES,"['ECHO', 'MIMIC', 'LIVID', 'DILL', 'MILD', 'WAITS', 'HOLLAND', 'CRUISE', 'MIX', 'PETTY', 'PARROT', 'COPY']","['DENMARK', 'GREECE', 'POLAND']",PORTUGAL,HOLLAND,0.9988477577631751,False
26,"['COPY', 'ECHO', 'MIMIC', 'PARROT']",green,SYNONYMS FOR IMITATE,"['LIVID', 'DILL', 'MILD', 'PORTUGAL', 'WAITS', 'HOLLAND', 'GREECE', 'CRUISE', 'POLAND', 'MIX', 'DENMARK', 'PETTY']","['COPY', 'ECHO', 'MIMIC']",PARROT,MIMIC,0.5980417196326738,False
26,"['CRUISE', 'HOLLAND', 'PETTY', 'WAITS']",blue,TOMS,"['ECHO', 'MIMIC', 'LIVID', 'DILL', 'MILD', 'PORTUGAL', 'GREECE', 'POLAND', 'MIX', 'DENMARK', 'PARROT', 'COPY']","['CRUISE', 'HOLLAND', 'PETTY']",WAITS,COPY,0.6461295532650833,False
26,"['DILL', 'LIVID', 'MILD', 'MIX']",purple,WORDS SPELLED WITH ROMAN NUMERALS,"['ECHO', 'MIMIC', 'PORTUGAL', 'WAITS', 'HOLLAND', 'GREECE', 'CRUISE', 'POLAND', 'DENMARK', 'PETTY', 'PARROT', 'COPY']","['DILL', 'LIVID', 'MILD']",MIX,COPY,0.5770284819251067,False
27,"['BERET', 'BOWLER', 'FEDORA', 'FEZ']",yellow,HATS,"['HEART', 'KNIFE', 'KIDNEY', 'LUNG', 'LIVER', 'POT', 'PAGE', 'JACKET', 'COVER', 'ASS', 'RABBIT', 'SPINE']","['BERET', 'BOWLER', 'FEDORA']",FEZ,JACKET,0.9032639045806826,False
27,"['HEART', 'KIDNEY', 'LIVER', 'LUNG']",green,ORGANS,"['KNIFE', 'BOWLER', 'BERET', 'POT', 'FEZ', 'PAGE', 'JACKET', 'COVER', 'FEDORA', 'ASS', 'RABBIT', 'SPINE']","['HEART', 'KIDNEY', 'LIVER']",LUNG,SPINE,0.97515444922333,False
27,"['COVER', 'JACKET', 'PAGE', 'SPINE']",blue,PARTS OF A BOOK,"['HEART', 'KNIFE', 'BOWLER', 'BERET', 'KIDNEY', 'LUNG', 'LIVER', 'POT', 'FEZ', 'FEDORA', 'ASS', 'RABBIT']","['COVER', 'JACKET', 'PAGE']",SPINE,FEDORA,0.624814179333809,False
27,"['ASS', 'KNIFE', 'POT', 'RABBIT']",purple,JACK ___,"['HEART', 'BOWLER', 'BERET', 'KIDNEY', 'LUNG', 'LIVER', 'FEZ', 'PAGE', 'JACKET', 'COVER', 'FEDORA', 'SPINE']","['ASS', 'KNIFE', 'POT']",RABBIT,COVER,0.5184750969292015,False
28,"['BASHFUL', 'DOC', 'GRUMPY', 'HAPPY']",yellow,SEVEN DWARFS,"['ZIP', 'MANGO', 'COCONUT', 'PENGUIN', 'EMU', 'OSTRICH', 'GIF', 'BANANA', 'PDF', 'TIFF', 'PINEAPPLE', 'KIWI']","['BASHFUL', 'DOC', 'GRUMPY']",HAPPY,PENGUIN,0.3080159886916956,False
28,"['GIF', 'PDF', 'TIFF', 'ZIP']",green,FILE EXTENSIONS,"['MANGO', 'COCONUT', 'DOC', 'PENGUIN', 'EMU', 'OSTRICH', 'BANANA', 'GRUMPY', 'HAPPY', 'BASHFUL', 'PINEAPPLE', 'KIWI']","['GIF', 'PDF', 'TIFF']",ZIP,DOC,0.9868251030992132,False
28,"['EMU', 'KIWI', 'OSTRICH', 'PENGUIN']",blue,FLIGHTLESS BIRDS,"['ZIP', 'MANGO', 'COCONUT', 'DOC', 'GIF', 'BANANA', 'GRUMPY', 'HAPPY', 'PDF', 'TIFF', 'BASHFUL', 'PINEAPPLE']","['EMU', 'KIWI', 'OSTRICH']",PENGUIN,KIWI,0.360426006816544,False
28,"['BANANA', 'COCONUT', 'MANGO', 'PINEAPPLE']",purple,TROPICAL FRUITS,"['ZIP', 'DOC', 'PENGUIN', 'EMU', 'OSTRICH', 'GIF', 'GRUMPY', 'HAPPY', 'PDF', 'TIFF', 'BASHFUL', 'KIWI']","['BANANA', 'COCONUT', 'MANGO']",PINEAPPLE,KIWI,0.9922284201981697,False
29,"['FLY', 'GNAT', 'MOTH', 'WASP']",yellow,WINGED INSECTS,"['LAP', 'ADD', 'ALLEY', 'SOLE', 'SKATE', 'DIVIDE', 'COPY', 'MULTIPLY', 'TANG', 'COOL', 'TETRA', 'SUBTRACT']","['FLY', 'GNAT', 'MOTH']",WASP,MOTH,0.8636401114622587,False
29,"['ADD', 'DIVIDE', 'MULTIPLY', 'SUBTRACT']",green,ARITHMETIC OPERATIONS,"['LAP', 'GNAT', 'ALLEY', 'SOLE', 'FLY', 'SKATE', 'WASP', 'COPY', 'MOTH', 'TANG', 'COOL', 'TETRA']","['ADD', 'DIVIDE', 'MULTIPLY']",SUBTRACT,COPY,0.9319129145034152,False
29,"['TANG', 'TETRA', 'SKATE', 'SOLE']",blue,FISH,"['LAP', 'ADD', 'GNAT', 'ALLEY', 'FLY', 'WASP', 'DIVIDE', 'COPY', 'MULTIPLY', 'MOTH', 'COOL', 'SUBTRACT']","['TANG', 'TETRA', 'SKATE']",SOLE,GNAT,0.9779984675133274,False
29,"['ALLEY', 'COOL', 'COPY', 'LAP']",purple,___ CAT,"['ADD', 'GNAT', 'SOLE', 'FLY', 'SKATE', 'WASP', 'DIVIDE', 'MULTIPLY', 'MOTH', 'TANG', 'TETRA', 'SUBTRACT']","['ALLEY', 'COOL', 'COPY']",LAP,SKATE,0.7133587518546229,False
30,"['BRONCO', 'COWBOY', 'PACKER', 'RAVEN']",yellow,NFL PLAYERS,"['SHOULDER', 'SHELL', 'AIRPLANE', 'HIP', 'MOTHER', 'THEM', 'BOWTIE', 'SPIRAL', 'KNEE', 'ELBOW', 'OKLAHOMA', 'WRIST']","['BRONCO', 'COWBOY', 'PACKER']",RAVEN,COWBOY,0.6459512336178556,False
30,"['BOWTIE', 'ELBOW', 'SHELL', 'SPIRAL']",green,PASTA SHAPES,"['SHOULDER', 'BRONCO', 'AIRPLANE', 'PACKER', 'HIP', 'MOTHER', 'THEM', 'COWBOY', 'KNEE', 'RAVEN', 'OKLAHOMA', 'WRIST']","['BOWTIE', 'ELBOW', 'SHELL']",SPIRAL,WRIST,0.3151570896255956,False
30,"['HIP', 'KNEE', 'SHOULDER', 'WRIST']",blue,JOINTS,"['BRONCO', 'SHELL', 'AIRPLANE', 'PACKER', 'MOTHER', 'THEM', 'COWBOY', 'BOWTIE', 'SPIRAL', 'ELBOW', 'RAVEN', 'OKLAHOMA']","['HIP', 'KNEE', 'SHOULDER']",WRIST,ELBOW,0.9900200010835765,False
30,"['AIRPLANE', 'MOTHER', 'OKLAHOMA', 'THEM']",purple,MOVIES WITH “!”,"['SHOULDER', 'BRONCO', 'SHELL', 'PACKER', 'HIP', 'COWBOY', 'BOWTIE', 'SPIRAL', 'KNEE', 'ELBOW', 'RAVEN', 'WRIST']","['AIRPLANE', 'MOTHER', 'OKLAHOMA']",THEM,BRONCO,0.6619237756574908,False
31,"['CUCUMBER', 'EGGPLANT', 'PEPPER', 'TOMATO']",yellow,VEGETABLES THAT ARE ALSO FRUITS,"['POD', 'PAD', 'POLISH', 'CONE', 'CUBE', 'MAC', 'JOB', 'PHONE', 'PYRAMID', 'LIMA', 'SPHERE', 'MOBILE']","['CUCUMBER', 'EGGPLANT', 'PEPPER']",TOMATO,CUBE,0.6715506226552742,False
31,"['CONE', 'CUBE', 'PYRAMID', 'SPHERE']",green,3-D SHAPES,"['POD', 'PAD', 'POLISH', 'MAC', 'JOB', 'PHONE', 'TOMATO', 'CUCUMBER', 'LIMA', 'EGGPLANT', 'MOBILE', 'PEPPER']","['CONE', 'CUBE', 'PYRAMID']",SPHERE,CUCUMBER,0.4630938727410079,False
31,"['MAC', 'PAD', 'PHONE', 'POD']",blue,WORDS WITH “i”,"['POLISH', 'CONE', 'CUBE', 'JOB', 'PYRAMID', 'TOMATO', 'CUCUMBER', 'LIMA', 'SPHERE', 'EGGPLANT', 'MOBILE', 'PEPPER']","['MAC', 'PAD', 'PHONE']",POD,MOBILE,0.997248933983068,False
31,"['JOB', 'LIMA', 'MOBILE', 'POLISH']",purple,WORDS WITH TWO PRONUNCIATIONS,"['POD', 'PAD', 'CONE', 'CUBE', 'MAC', 'PHONE', 'PYRAMID', 'TOMATO', 'CUCUMBER', 'SPHERE', 'EGGPLANT', 'PEPPER']","['JOB', 'LIMA', 'MOBILE']",POLISH,PHONE,0.9973585755708149,False
32,"['HEEL', 'LACE', 'SOLE', 'TONGUE']",yellow,SHOE PARTS,"['DUCKIE', 'CLUE', 'CEMENT', 'HUNT', 'SOUL', 'BAND', 'TROUBLE', 'RISK', 'RYAN', 'BOND', 'SORRY', 'SMART']","['HEEL', 'LACE', 'SOLE']",TONGUE,SOLE,0.5770632124536276,False
32,"['CLUE', 'RISK', 'SORRY', 'TROUBLE']",green,BOARD GAMES,"['SOLE', 'DUCKIE', 'CEMENT', 'HUNT', 'SOUL', 'TONGUE', 'BAND', 'HEEL', 'RYAN', 'BOND', 'SMART', 'LACE']","['CLUE', 'RISK', 'SORRY']",TROUBLE,BOND,0.6348635278694137,False
32,"['BOND', 'HUNT', 'RYAN', 'SMART']",blue,FICTIONAL SPIES,"['SOLE', 'DUCKIE', 'CLUE', 'CEMENT', 'SOUL', 'TONGUE', 'BAND', 'TROUBLE', 'RISK', 'HEEL', 'SORRY', 'LACE']","['BOND', 'HUNT', 'RYAN']",SMART,BAND,0.8417228557669792,False
32,"['BAND', 'CEMENT', 'DUCKIE', 'SOUL']",purple,RUBBER ___,"['SOLE', 'CLUE', 'HUNT', 'TONGUE', 'TROUBLE', 'RISK', 'HEEL', 'RYAN', 'BOND', 'SORRY', 'SMART', 'LACE']","['BAND', 'CEMENT', 'DUCKIE']",SOUL,BOND,0.8890942215611984,False
33,"['FERRY', 'JUNK', 'TUG', 'YACHT']",yellow,BOATS,"['SHANK', 'JOSH', 'CHUCK', 'SUB', 'CLUB', 'MELT', 'SUE', 'LOIN', 'ROUND', 'FLANK', 'CUBAN', 'ROB']","['FERRY', 'JUNK', 'TUG']",YACHT,TUG,0.4529740911899354,False
33,"['CLUB', 'CUBAN', 'MELT', 'SUB']",green,SANDWICHES,"['SHANK', 'JOSH', 'CHUCK', 'FERRY', 'JUNK', 'SUE', 'LOIN', 'ROUND', 'FLANK', 'TUG', 'ROB', 'YACHT']","['CLUB', 'CUBAN', 'MELT']",SUB,FLANK,0.3759174229177582,False
33,"['FLANK', 'LOIN', 'ROUND', 'SHANK']",blue,CUTS OF BEEF,"['JOSH', 'CHUCK', 'FERRY', 'SUB', 'CLUB', 'MELT', 'JUNK', 'SUE', 'TUG', 'CUBAN', 'ROB', 'YACHT']","['FLANK', 'LOIN', 'ROUND']",SHANK,CHUCK,0.9940520591672198,False
33,"['CHUCK', 'JOSH', 'ROB', 'SUE']",purple,NICKNAMES THAT ARE VERBS,"['SHANK', 'FERRY', 'SUB', 'CLUB', 'MELT', 'JUNK', 'LOIN', 'ROUND', 'FLANK', 'TUG', 'CUBAN', 'YACHT']","['CHUCK', 'JOSH', 'ROB']",SUE,CLUB,0.6268864687583313,False
34,"['AROMA', 'BOUQUET', 'FRAGRANCE', 'SCENT']",yellow,PLEASANT SMELLS,"['BULL', 'PAPER', 'BOAR', 'SHOOT', 'FUNK', 'JACK', 'BLUES', 'SOUL', 'COUNTRY', 'BUCK', 'ROCK', 'SCISSORS']","['AROMA', 'BOUQUET', 'FRAGRANCE']",SCENT,FUNK,0.5066336789174463,False
34,"['BLUES', 'COUNTRY', 'FUNK', 'SOUL']",green,MUSIC GENRES,"['FRAGRANCE', 'BULL', 'PAPER', 'BOAR', 'SHOOT', 'JACK', 'SCENT', 'AROMA', 'BOUQUET', 'BUCK', 'ROCK', 'SCISSORS']","['BLUES', 'COUNTRY', 'FUNK']",SOUL,ROCK,0.9934222087640874,False
34,"['PAPER', 'ROCK', 'SCISSORS', 'SHOOT']",blue,ROCK PAPER SCISSORS,"['FRAGRANCE', 'BULL', 'BOAR', 'FUNK', 'JACK', 'BLUES', 'SOUL', 'SCENT', 'COUNTRY', 'AROMA', 'BOUQUET', 'BUCK']","['PAPER', 'ROCK', 'SCISSORS']",SHOOT,SCENT,0.8279320680194796,False
34,"['BOAR', 'BUCK', 'BULL', 'JACK']",purple,MALE ANIMALS,"['FRAGRANCE', 'PAPER', 'SHOOT', 'FUNK', 'BLUES', 'SOUL', 'SCENT', 'COUNTRY', 'AROMA', 'BOUQUET', 'ROCK', 'SCISSORS']","['BOAR', 'BUCK', 'BULL']",JACK,SCENT,0.45940365912736364,False
35,"['DIME', 'NICKEL', 'PENNY', 'QUARTER']",yellow,U.S. COINS,"['NECK', 'ZINC', 'RAINBOW', 'LEAD', 'TIN', 'HORSESHOE', 'HALF', 'MOON', 'SO', 'CLOVER', 'AGAIN', 'IRON']","['DIME', 'NICKEL', 'PENNY']",QUARTER,NICKEL,0.6429324387927934,False
35,"['IRON', 'LEAD', 'TIN', 'ZINC']",green,METAL ELEMENTS,"['NECK', 'DIME', 'RAINBOW', 'PENNY', 'HORSESHOE', 'QUARTER', 'HALF', 'MOON', 'SO', 'CLOVER', 'NICKEL', 'AGAIN']","['IRON', 'LEAD', 'TIN']",ZINC,NICKEL,0.9318000295905952,False
35,"['CLOVER', 'HORSESHOE', 'MOON', 'RAINBOW']",blue,LUCKY CHARMS MARSHMALLOWS,"['NECK', 'DIME', 'ZINC', 'LEAD', 'PENNY', 'TIN', 'QUARTER', 'HALF', 'SO', 'NICKEL', 'AGAIN', 'IRON']","['CLOVER', 'HORSESHOE', 'MOON']",RAINBOW,HALF,0.26557052798102115,False
35,"['AGAIN', 'HALF', 'NECK', 'SO']",purple,___ AND ___,"['DIME', 'ZINC', 'RAINBOW', 'LEAD', 'PENNY', 'TIN', 'HORSESHOE', 'QUARTER', 'MOON', 'CLOVER', 'NICKEL', 'IRON']","['AGAIN', 'HALF', 'NECK']",SO,NECK,0.5079551345751884,False
36,"['KANGAROO', 'KOALA', 'WALLABY', 'WOMBAT']",yellow,MARSUPIALS,"['MOUNDS', 'EYE', 'CRUNCH', 'DOUGH', 'STACKS', 'GUN', 'TRUTH', 'MARS', 'CHEDDAR', 'CHUNKY', 'PAPER', 'MOLE RAT']","['KANGAROO', 'KOALA', 'WALLABY']",WOMBAT,MARS,0.8227482090562473,False
36,"['CHUNKY', 'CRUNCH', 'MARS', 'MOUNDS']",green,CHOCOLATE BARS,"['EYE', 'WOMBAT', 'WALLABY', 'DOUGH', 'KOALA', 'STACKS', 'GUN', 'TRUTH', 'CHEDDAR', 'KANGAROO', 'PAPER', 'MOLE RAT']","['CHUNKY', 'CRUNCH', 'MARS']",MOUNDS,CHEDDAR,0.9598278572907502,False
36,"['CHEDDAR', 'DOUGH', 'PAPER', 'STACKS']",blue,SLANG FOR MONEY,"['MOUNDS', 'EYE', 'WOMBAT', 'WALLABY', 'CRUNCH', 'KOALA', 'GUN', 'TRUTH', 'MARS', 'CHUNKY', 'KANGAROO', 'MOLE RAT']","['CHEDDAR', 'DOUGH', 'PAPER']",STACKS,CRUNCH,0.5557905597504469,False
36,"['EYE', 'GUN', 'MOLE RAT', 'TRUTH']",purple,NAKED ___,"['MOUNDS', 'WOMBAT', 'WALLABY', 'CRUNCH', 'DOUGH', 'KOALA', 'STACKS', 'MARS', 'CHEDDAR', 'CHUNKY', 'KANGAROO', 'PAPER']","['EYE', 'GUN', 'MOLE RAT']",TRUTH,MOUNDS,0.23429028096819127,False
37,"['DOLPHIN', 'MANATEE', 'OTTER', 'SEAL']",yellow,MARINE MAMMALS,"['VEND', 'CUB', 'MOVE', 'BRAKE', 'MALT', 'PEDDLE', 'SADDLE', 'CHAIN', 'TONG', 'CHIN', 'SPOKE', 'HAWK']","['DOLPHIN', 'MANATEE', 'OTTER']",SEAL,SPOKE,0.3553570953401344,False
37,"['BRAKE', 'CHAIN', 'SADDLE', 'SPOKE']",green,BIKE PARTS,"['VEND', 'CUB', 'SEAL', 'MOVE', 'MALT', 'PEDDLE', 'TONG', 'CHIN', 'DOLPHIN', 'HAWK', 'OTTER', 'MANATEE']","['BRAKE', 'CHAIN', 'SADDLE']",SPOKE,CHAIN,0.5382553700804666,False
37,"['HAWK', 'MOVE', 'PEDDLE', 'VEND']",blue,SYNONYMS FOR SELL,"['CUB', 'SEAL', 'BRAKE', 'MALT', 'SADDLE', 'CHAIN', 'TONG', 'CHIN', 'DOLPHIN', 'SPOKE', 'OTTER', 'MANATEE']","['HAWK', 'MOVE', 'PEDDLE']",VEND,SADDLE,0.9142148713965881,False
37,"['CHIN', 'CUB', 'MALT', 'TONG']",purple,COUNTRIES WHEN “A” IS ADDED,"['VEND', 'SEAL', 'MOVE', 'BRAKE', 'PEDDLE', 'SADDLE', 'CHAIN', 'DOLPHIN', 'SPOKE', 'HAWK', 'OTTER', 'MANATEE']","['CHIN', 'CUB', 'MALT']",TONG,CHAIN,0.9929434431848787,False
38,"['ASH', 'CEDAR', 'MAPLE', 'PINE']",yellow,TREES,"['ELM', 'PLATEAU', 'FEAR', 'MOUNTAIN', 'HILL', 'JUMP', 'SESAME', 'VALLEY', 'ONION', 'EVERYTHING', 'PLAIN', 'POPPY']","['ASH', 'CEDAR', 'MAPLE']",PINE,MAPLE,0.7576524651930221,False
38,"['HILL', 'MOUNTAIN', 'PLATEAU', 'VALLEY']",green,LAND FORMATIONS,"['ELM', 'CEDAR', 'FEAR', 'JUMP', 'PINE', 'SESAME', 'ASH', 'MAPLE', 'ONION', 'EVERYTHING', 'PLAIN', 'POPPY']","['HILL', 'MOUNTAIN', 'PLATEAU']",VALLEY,PLAIN,0.9513688768042388,False
38,"['EVERYTHING', 'ONION', 'PLAIN', 'POPPY']",blue,BAGEL FLAVORS,"['ELM', 'CEDAR', 'PLATEAU', 'FEAR', 'MOUNTAIN', 'HILL', 'JUMP', 'PINE', 'SESAME', 'VALLEY', 'ASH', 'MAPLE']","['EVERYTHING', 'ONION', 'PLAIN']",POPPY,SESAME,0.5855683574675826,False
38,"['ELM', 'FEAR', 'JUMP', 'SESAME']",purple,STREETS ON SCREEN,"['CEDAR', 'PLATEAU', 'MOUNTAIN', 'HILL', 'PINE', 'VALLEY', 'ASH', 'MAPLE', 'ONION', 'EVERYTHING', 'PLAIN', 'POPPY']","['ELM', 'FEAR', 'JUMP']",SESAME,PINE,0.6844219846512407,False
39,"['CLOCK', 'HOURGLASS', 'SUNDIAL', 'WATCH']",yellow,TIMEKEEPING DEVICES,"['SHAG', 'NO', 'SECOND', 'NEWTON', 'HERTZ', 'PIXIE', 'CROP', 'PEPPER', 'MOLE', 'J', 'EVIL', 'BOB']","['CLOCK', 'HOURGLASS', 'SUNDIAL']",WATCH,SECOND,0.9235421287479154,False
39,"['BOB', 'CROP', 'PIXIE', 'SHAG']",green,HAIRSTYLES,"['NO', 'WATCH', 'SECOND', 'NEWTON', 'HERTZ', 'PEPPER', 'MOLE', 'CLOCK', 'SUNDIAL', 'J', 'EVIL', 'HOURGLASS']","['BOB', 'CROP', 'PIXIE']",SHAG,CLOCK,0.8151153927989966,False
